ts,run_id,schema_version,chain,token_address,token_symbol,source,verified,honeypot,buy_tax,sell_tax,can_mint,can_blacklist,can_pause,is_proxy,owner_renounced,lp_locked_or_burned,hard_reject,reject_reason,token_name,goplus_queried,honeypot_queried,decision,reject_reasons
2026-06-21T11:37:37.983Z,ea14c2f6-4de0-4078-9895-1ce602b9fa98,1.0.0,ethereum,0x87f689c4d14d1b29790160903dbb2f0781bf783c,FLOW,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Flow,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:37:42.327Z,ea14c2f6-4de0-4078-9895-1ce602b9fa98,1.0.0,ethereum,0xcf6f93bf836aaa039b735c7bbe733e132a470ebd,MOVE,goplus,true,false,0.00,0.00,true,false,false,false,false,false,true,owner_can_mint,Movement,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:37:46.652Z,ea14c2f6-4de0-4078-9895-1ce602b9fa98,1.0.0,ethereum,0x6d32ce6de3b4227cfc198a5ec01de98c3a9e3ce0,discover,goplus,true,false,0.00,0.00,false,false,false,false,,false,false,,discover.me,true,true,CONTRACT_SAFE,
2026-06-21T11:37:55.322Z,ea14c2f6-4de0-4078-9895-1ce602b9fa98,1.0.0,base,0x4ccb6166deea1d12b9343107c14ce479e5d1222a,XALGORIX,goplus,true,false,,,false,false,false,false,,,false,,Xalgorix,true,true,CONTRACT_SAFE,
2026-06-21T11:38:03.958Z,ea14c2f6-4de0-4078-9895-1ce602b9fa98,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,goplus,true,false,0.00,0.00,false,false,false,false,,false,false,,OpenLayer,true,false,CONTRACT_SAFE,
2026-06-21T11:39:24.944Z,6002a164-6912-4722-a57c-d91b6a74b6b7,1.0.0,ethereum,0x904e26090a0dd76db9d4218b6d6dafb4675fd80f,HOLO,goplus,false,false,0.00,0.00,,,,,,,false,,Holoworld AI,true,true,CONTRACT_SAFE,
2026-06-21T11:39:29.255Z,6002a164-6912-4722-a57c-d91b6a74b6b7,1.0.0,ethereum,0xe1991adca75a83ed6b75babcf3a17cc13ba2273a,ROBO,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Fabric Protocol,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:39:33.555Z,6002a164-6912-4722-a57c-d91b6a74b6b7,1.0.0,ethereum,0x3ce436dd6c26745a95b95a242359debb2b91296d,ONT,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Ontology,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:39:37.894Z,6002a164-6912-4722-a57c-d91b6a74b6b7,1.0.0,ethereum,0x87f689c4d14d1b29790160903dbb2f0781bf783c,FLOW,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Flow,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:39:42.194Z,6002a164-6912-4722-a57c-d91b6a74b6b7,1.0.0,ethereum,0xcf6f93bf836aaa039b735c7bbe733e132a470ebd,MOVE,goplus,true,false,0.00,0.00,true,false,false,false,false,false,true,owner_can_mint,Movement,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:39:46.506Z,6002a164-6912-4722-a57c-d91b6a74b6b7,1.0.0,ethereum,0x6d32ce6de3b4227cfc198a5ec01de98c3a9e3ce0,discover,goplus,true,false,0.00,0.00,false,false,false,false,,false,false,,discover.me,true,true,CONTRACT_SAFE,
2026-06-21T11:39:55.289Z,6002a164-6912-4722-a57c-d91b6a74b6b7,1.0.0,base,0x57336073356fcd7eea1fe61af2a3d242ba74db07,ARG,goplus,true,false,,,false,false,false,false,false,,false,,Argentina Racist Generator,true,false,CONTRACT_SAFE,
2026-06-21T11:39:59.662Z,6002a164-6912-4722-a57c-d91b6a74b6b7,1.0.0,base,0x4ccb6166deea1d12b9343107c14ce479e5d1222a,XALGORIX,goplus,true,false,,,false,false,false,false,,,false,,Xalgorix,true,true,CONTRACT_SAFE,
2026-06-21T11:40:08.752Z,6002a164-6912-4722-a57c-d91b6a74b6b7,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,goplus,true,false,0.00,0.00,false,false,false,false,,false,false,,OpenLayer,true,false,CONTRACT_SAFE,
2026-06-21T11:41:24.984Z,7afbfd67-a18a-44b5-908d-c00e74204c34,1.0.0,ethereum,0xb32e612b903fe377a98a9ff46ed9fa7aa522886e,DUSK,goplus,true,false,,,true,false,false,false,false,,true,owner_can_mint,Dusk,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:41:29.297Z,7afbfd67-a18a-44b5-908d-c00e74204c34,1.0.0,ethereum,0x904e26090a0dd76db9d4218b6d6dafb4675fd80f,HOLO,goplus,false,false,0.00,0.00,,,,,,,false,,Holoworld AI,true,true,CONTRACT_SAFE,
2026-06-21T11:41:33.628Z,7afbfd67-a18a-44b5-908d-c00e74204c34,1.0.0,ethereum,0xe1991adca75a83ed6b75babcf3a17cc13ba2273a,ROBO,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Fabric Protocol,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:41:37.958Z,7afbfd67-a18a-44b5-908d-c00e74204c34,1.0.0,ethereum,0x3ce436dd6c26745a95b95a242359debb2b91296d,ONT,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Ontology,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:41:42.276Z,7afbfd67-a18a-44b5-908d-c00e74204c34,1.0.0,ethereum,0x87f689c4d14d1b29790160903dbb2f0781bf783c,FLOW,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Flow,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:41:46.618Z,7afbfd67-a18a-44b5-908d-c00e74204c34,1.0.0,ethereum,0xcf6f93bf836aaa039b735c7bbe733e132a470ebd,MOVE,goplus,true,false,0.00,0.00,true,false,false,false,false,false,true,owner_can_mint,Movement,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:41:55.191Z,7afbfd67-a18a-44b5-908d-c00e74204c34,1.0.0,base,0x57336073356fcd7eea1fe61af2a3d242ba74db07,ARG,goplus,true,false,,,false,false,false,false,false,,false,,Argentina Racist Generator,true,false,CONTRACT_SAFE,
2026-06-21T11:41:59.518Z,7afbfd67-a18a-44b5-908d-c00e74204c34,1.0.0,base,0x4ccb6166deea1d12b9343107c14ce479e5d1222a,XALGORIX,goplus,true,false,,,false,false,false,false,,,false,,Xalgorix,true,true,CONTRACT_SAFE,
2026-06-21T11:42:08.259Z,7afbfd67-a18a-44b5-908d-c00e74204c34,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,goplus,true,false,0.00,0.00,false,false,false,false,,false,false,,OpenLayer,true,false,CONTRACT_SAFE,
2026-06-21T11:43:25.203Z,1af117c0-6553-4583-b67e-1cb9c4b69744,1.0.0,ethereum,0xb32e612b903fe377a98a9ff46ed9fa7aa522886e,DUSK,goplus,true,false,,,true,false,false,false,false,,true,owner_can_mint,Dusk,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:43:29.572Z,1af117c0-6553-4583-b67e-1cb9c4b69744,1.0.0,ethereum,0x904e26090a0dd76db9d4218b6d6dafb4675fd80f,HOLO,goplus,false,false,0.00,0.00,,,,,,,false,,Holoworld AI,true,true,CONTRACT_SAFE,
2026-06-21T11:43:33.898Z,1af117c0-6553-4583-b67e-1cb9c4b69744,1.0.0,ethereum,0xe1991adca75a83ed6b75babcf3a17cc13ba2273a,ROBO,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Fabric Protocol,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:43:38.221Z,1af117c0-6553-4583-b67e-1cb9c4b69744,1.0.0,ethereum,0x3ce436dd6c26745a95b95a242359debb2b91296d,ONT,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Ontology,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:43:42.539Z,1af117c0-6553-4583-b67e-1cb9c4b69744,1.0.0,ethereum,0x87f689c4d14d1b29790160903dbb2f0781bf783c,FLOW,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Flow,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:43:46.867Z,1af117c0-6553-4583-b67e-1cb9c4b69744,1.0.0,ethereum,0xcf6f93bf836aaa039b735c7bbe733e132a470ebd,MOVE,goplus,true,false,0.00,0.00,true,false,false,false,false,false,true,owner_can_mint,Movement,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:43:55.392Z,1af117c0-6553-4583-b67e-1cb9c4b69744,1.0.0,base,0xd8c95c4acf1167509a7edebb0e6cf930e154a76f,PEAK,goplus,true,false,,,false,false,false,false,false,,false,,PEAK,true,false,CONTRACT_SAFE,
2026-06-21T11:43:59.699Z,1af117c0-6553-4583-b67e-1cb9c4b69744,1.0.0,base,0x57336073356fcd7eea1fe61af2a3d242ba74db07,ARG,goplus,true,false,,,false,false,false,false,false,,false,,Argentina Racist Generator,true,false,CONTRACT_SAFE,
2026-06-21T11:44:08.299Z,1af117c0-6553-4583-b67e-1cb9c4b69744,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,goplus,true,false,0.00,0.00,false,false,false,false,,false,false,,OpenLayer,true,false,CONTRACT_SAFE,
2026-06-21T11:45:25.021Z,57e9fcdf-abca-48f9-bc75-b56c919f4232,1.0.0,ethereum,0xb32e612b903fe377a98a9ff46ed9fa7aa522886e,DUSK,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Dusk,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:45:29.334Z,57e9fcdf-abca-48f9-bc75-b56c919f4232,1.0.0,ethereum,0x904e26090a0dd76db9d4218b6d6dafb4675fd80f,HOLO,goplus,false,false,0.00,0.00,,,,,,,false,,Holoworld AI,true,true,CONTRACT_SAFE,
2026-06-21T11:45:33.658Z,57e9fcdf-abca-48f9-bc75-b56c919f4232,1.0.0,ethereum,0xe1991adca75a83ed6b75babcf3a17cc13ba2273a,ROBO,goplus,true,false,0.00,0.00,true,false,false,false,false,false,true,owner_can_mint,Fabric Protocol,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:45:38.007Z,57e9fcdf-abca-48f9-bc75-b56c919f4232,1.0.0,ethereum,0x3ce436dd6c26745a95b95a242359debb2b91296d,ONT,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Ontology,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:45:42.307Z,57e9fcdf-abca-48f9-bc75-b56c919f4232,1.0.0,ethereum,0x87f689c4d14d1b29790160903dbb2f0781bf783c,FLOW,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Flow,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:45:46.610Z,57e9fcdf-abca-48f9-bc75-b56c919f4232,1.0.0,ethereum,0xcf6f93bf836aaa039b735c7bbe733e132a470ebd,MOVE,goplus,true,false,0.00,0.00,true,false,false,false,false,false,true,owner_can_mint,Movement,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:45:55.129Z,57e9fcdf-abca-48f9-bc75-b56c919f4232,1.0.0,base,0x4dbb008088399ca6efb09f25cecf6784ce2b8818,MRBASE,goplus,true,false,,,false,false,false,false,,,false,,MR BASE,true,true,CONTRACT_SAFE,
2026-06-21T11:45:59.554Z,57e9fcdf-abca-48f9-bc75-b56c919f4232,1.0.0,base,0xd8c95c4acf1167509a7edebb0e6cf930e154a76f,PEAK,goplus,true,false,,,false,false,false,false,false,,false,,PEAK,true,false,CONTRACT_SAFE,
2026-06-21T11:46:03.883Z,57e9fcdf-abca-48f9-bc75-b56c919f4232,1.0.0,base,0x501202b7bc98e8e1ec3e474b2bbf9ad83a741b07,INTENT,goplus,true,false,,,false,false,false,false,false,,false,,LIVEINTENT,true,false,CONTRACT_SAFE,
2026-06-21T11:46:12.755Z,57e9fcdf-abca-48f9-bc75-b56c919f4232,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,goplus,true,false,0.00,0.00,false,false,false,false,,false,false,,OpenLayer,true,false,CONTRACT_SAFE,
2026-06-21T11:47:25.194Z,8bed39ab-73f8-4d2d-98c7-f53a5d049624,1.0.0,ethereum,0xb32e612b903fe377a98a9ff46ed9fa7aa522886e,DUSK,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Dusk,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:47:29.515Z,8bed39ab-73f8-4d2d-98c7-f53a5d049624,1.0.0,ethereum,0x904e26090a0dd76db9d4218b6d6dafb4675fd80f,HOLO,goplus,false,false,0.00,0.00,,,,,,,false,,Holoworld AI,true,true,CONTRACT_SAFE,
2026-06-21T11:47:34.079Z,8bed39ab-73f8-4d2d-98c7-f53a5d049624,1.0.0,ethereum,0xe1991adca75a83ed6b75babcf3a17cc13ba2273a,ROBO,goplus,true,false,0.00,0.00,true,false,false,false,false,false,true,owner_can_mint,Fabric Protocol,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:47:38.387Z,8bed39ab-73f8-4d2d-98c7-f53a5d049624,1.0.0,ethereum,0x3ce436dd6c26745a95b95a242359debb2b91296d,ONT,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Ontology,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:47:42.705Z,8bed39ab-73f8-4d2d-98c7-f53a5d049624,1.0.0,ethereum,0x87f689c4d14d1b29790160903dbb2f0781bf783c,FLOW,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Flow,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:47:47.053Z,8bed39ab-73f8-4d2d-98c7-f53a5d049624,1.0.0,ethereum,0xcf6f93bf836aaa039b735c7bbe733e132a470ebd,MOVE,goplus,true,false,0.00,0.00,true,false,false,false,false,false,true,owner_can_mint,Movement,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T11:47:55.572Z,8bed39ab-73f8-4d2d-98c7-f53a5d049624,1.0.0,base,0x4dbb008088399ca6efb09f25cecf6784ce2b8818,MRBASE,goplus,true,false,,,false,false,false,false,,,false,,MR BASE,true,true,CONTRACT_SAFE,
2026-06-21T11:47:59.919Z,8bed39ab-73f8-4d2d-98c7-f53a5d049624,1.0.0,base,0x7e34ea8012a8823da3746fd968d02d9c31c63b07,TRUMP,goplus,true,false,,0.00,false,false,false,false,true,false,false,,TRUMP,true,false,CONTRACT_SAFE,
2026-06-21T11:48:04.239Z,8bed39ab-73f8-4d2d-98c7-f53a5d049624,1.0.0,base,0xd8c95c4acf1167509a7edebb0e6cf930e154a76f,PEAK,goplus,true,false,,,false,false,false,false,false,,false,,PEAK,true,false,CONTRACT_SAFE,
2026-06-21T11:48:08.559Z,8bed39ab-73f8-4d2d-98c7-f53a5d049624,1.0.0,base,0x501202b7bc98e8e1ec3e474b2bbf9ad83a741b07,INTENT,goplus,true,false,,,false,false,false,false,false,,false,,LIVEINTENT,true,false,CONTRACT_SAFE,
2026-06-21T11:48:17.140Z,8bed39ab-73f8-4d2d-98c7-f53a5d049624,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,goplus,true,false,0.00,0.00,false,false,false,false,,false,false,,OpenLayer,true,false,CONTRACT_SAFE,
2026-06-21T13:45:33.891Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,ethereum,0x15a991de041397b0d4aa25e8728f3a2e04f3a721,RAD,goplus,false,false,0.00,0.00,,,,,,,false,,Radworks,true,true,CONTRACT_SAFE,
2026-06-21T13:45:35.816Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,ethereum,0xeb1d7f8632528087fa833883707c3aa82768e4f7,MTL,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Metal DAO,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T13:45:37.792Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,ethereum,0x14210f59d21a95b950aeb5ab4698e46f9b564fef,AIXBT,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,aixbt by Virtuals,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T13:45:39.815Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,ethereum,0xed72eaf90595354210916dbd188d3123378ad3f6,SPELL,goplus,true,false,,,true,false,false,false,false,,true,owner_can_mint,Spell Token,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T13:45:41.810Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,ethereum,0xb04c8579552b7e992d90d98117afa2ff88b02eda,METIS,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,MetisDAO,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T13:45:43.837Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,ethereum,0xb6e354fb565cee051d00e1dc67376b06b2b5109d,CVC,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Civic,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T13:45:45.834Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,ethereum,0x582cfc74937c41eec5f7d5038f976ae7ff156539,CTSI,goplus,false,false,0.00,0.00,,,,,,,false,,Cartesi,true,true,CONTRACT_SAFE,
2026-06-21T13:45:47.853Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,ethereum,0x7e13d0a17ba8e78644583ffa5b5e505d4c5d9159,PNUT,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Peanut the Squirrel,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T13:45:49.942Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,ethereum,0x1c7bfde6ecf29a056dce861bb280263d05962cbf,ONG,goplus,false,false,0.00,0.00,,,,,,,false,,Ontology Gas,true,true,CONTRACT_SAFE,
2026-06-21T13:45:51.944Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,ethereum,0xca629bfa659b987a046747da0726ee21fd35d15c,ESP,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Espresso,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T13:45:53.859Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,ethereum,0x28d74ff3004e6d7e7f99db54ad07b8383a15d45a,EDU,goplus,,false,,,,,,,,,false,,Open Campus,false,true,CONTRACT_UNKNOWN,
2026-06-21T13:45:55.863Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,ethereum,0xd318d8ec2eed35f67e2a06e600c620d28907adc6,ALT,goplus,,false,,,,,,,,,false,,AltLayer,false,true,CONTRACT_UNKNOWN,
2026-06-21T13:45:57.864Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,ethereum,0x1475b20510f0450f98ce4419eefe76d6fa8201ea,AUCTION,goplus,,false,,,,,,,,,false,,Auction,false,true,CONTRACT_UNKNOWN,
2026-06-21T13:45:59.941Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,ethereum,0xfe8e4dcfbcc873df8a87f33ee100f150c92d5862,AMP,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,AMP,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T13:46:01.916Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,ethereum,0xe66a55130eab517e4f1e367381ab68554145b5e9,PEOPLE,goplus,false,false,0.00,0.00,,,,,,,false,,ConstitutionDAO,true,true,CONTRACT_SAFE,
2026-06-21T13:46:03.903Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,ethereum,0x2658d884d6a34dc3ac7f04282d2a9da7e42d9b03,BANK,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Lorenzo Protocol,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T13:46:05.900Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,base,0x4ab642927e0059ecff629d45ab6f7a438cdc0448,DUCKZ,goplus,true,false,,,false,false,false,false,,,false,,DUCKZILLA,true,false,CONTRACT_SAFE,
2026-06-21T13:46:07.909Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,base,0x210192d9dcbd093567f3705db75b802ed0b44ba3,ANYSWAP,goplus,true,false,,,false,false,false,false,false,,false,,AnySwap,true,false,CONTRACT_SAFE,
2026-06-21T13:46:09.931Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,base,0xab2f62ae7563e5c6dda70f9ba37a007d836aed8a,LEGION,goplus,true,false,,,false,false,false,false,,,false,,Legion Agent,true,false,CONTRACT_SAFE,
2026-06-21T13:46:11.925Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,base,0x5a1e9d868f387032eccc5b36bf5d1ad7d98b2ba3,ASB,goplus,true,false,,,false,false,false,false,false,,false,,AnySwapBot,true,false,CONTRACT_SAFE,
2026-06-21T13:46:13.930Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,base,0x5508fb891e2369161ef3332c8c94a903d3257777,Taz,goplus,false,,,,,,,,,,false,,Taz,true,false,CONTRACT_SAFE,
2026-06-21T13:46:15.945Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,base,0x40e8ceb8123948d9d92f41c2e218b075f7f021aa,ABS,goplus,true,false,,,false,false,false,false,,,false,,AnySwap Bot,true,false,CONTRACT_SAFE,
2026-06-21T13:46:17.939Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,base,0xad234eb14f55e6a456eb1a096b0927956eafeba3,ABS,goplus,true,false,,,false,false,false,false,true,,false,,AnySwap Bot,true,false,CONTRACT_SAFE,
2026-06-21T13:46:19.938Z,37986818-340c-4dfc-b387-654c18536c91,1.0.0,base,0x214926b10ef68cc2ecda051af313e49ee971dba3,ABS,goplus,,,,,,,,,,,false,,AnySwap Bot,false,false,CONTRACT_UNKNOWN,
2026-06-21T13:46:57.653Z,9caef0bf-323b-4b1e-b9a6-440f4208df6b,1.0.0,ethereum,0x886754e057d7efa4fc89e149955167d5d88a1ed0,ANIME,goplus,,false,,,,,,,,,false,,Animecoin,false,true,CONTRACT_UNKNOWN,
2026-06-21T13:46:59.631Z,9caef0bf-323b-4b1e-b9a6-440f4208df6b,1.0.0,ethereum,0x28d74ff3004e6d7e7f99db54ad07b8383a15d45a,EDU,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Open Campus,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T13:47:01.644Z,9caef0bf-323b-4b1e-b9a6-440f4208df6b,1.0.0,ethereum,0xd318d8ec2eed35f67e2a06e600c620d28907adc6,ALT,goplus,false,false,0.00,0.00,,,,,,,false,,AltLayer,true,true,CONTRACT_SAFE,
2026-06-21T13:47:03.621Z,9caef0bf-323b-4b1e-b9a6-440f4208df6b,1.0.0,ethereum,0x1475b20510f0450f98ce4419eefe76d6fa8201ea,AUCTION,goplus,true,false,0.00,0.00,true,false,false,false,false,false,true,owner_can_mint,Auction,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T13:47:05.642Z,9caef0bf-323b-4b1e-b9a6-440f4208df6b,1.0.0,base,0x214926b10ef68cc2ecda051af313e49ee971dba3,ABS,goplus,true,false,,,false,false,false,false,true,,false,,AnySwap Bot,true,false,CONTRACT_SAFE,
2026-06-21T13:51:11.915Z,3171b33a-5677-47f6-b8d4-a1d98653bad5,1.0.0,ethereum,0x48d2aca515058c349998ab6fe46d6aefd64fdd4a,STRAX,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Xertra,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T13:51:13.618Z,3171b33a-5677-47f6-b8d4-a1d98653bad5,1.0.0,ethereum,0x33f395f3904b97594f723a8f5f9ac06641e43ea2,AUDIO,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Audius,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T13:51:15.602Z,3171b33a-5677-47f6-b8d4-a1d98653bad5,1.0.0,ethereum,0x99004452e8d7d3d17dc42208b45a3e971271f44a,ONE,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Harmony,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T13:51:17.621Z,3171b33a-5677-47f6-b8d4-a1d98653bad5,1.0.0,ethereum,0x886754e057d7efa4fc89e149955167d5d88a1ed0,ANIME,goplus,true,false,0.00,0.00,true,false,false,false,false,,true,owner_can_mint,Animecoin,true,true,CONTRACT_REJECT,owner_can_mint
2026-06-21T13:51:19.664Z,3171b33a-5677-47f6-b8d4-a1d98653bad5,1.0.0,base,0x96a9a03ece8b6c10421f62893f12c069970eb2c3,ABS,goplus,true,false,,,false,false,false,false,,,false,,AnySwap Bot,true,true,CONTRACT_SAFE,
2026-06-21T13:53:11.756Z,46681b8b-7d44-450a-8bfa-e29b61cb6bf7,1.0.0,base,0x953fe88bf7df747817f9c3152912d76e1119b3bf,MaoMao,goplus,true,false,,,false,false,false,false,,,false,,MaoMao,true,false,CONTRACT_SAFE,
2026-06-21T13:56:15.813Z,43b2c100-5f42-448f-99f6-2f7938e6d060,1.0.0,ethereum,0xc49a2c8ab4f1d07bd1ea7eb013618983173d0dff,AQUA,goplus,false,true,0.00,100.00,,,,,,false,true,honeypot_detected,Aqua Life,true,true,CONTRACT_REJECT,honeypot_detected;cannot_sell;sell_tax_100.0pct
2026-06-21T13:56:17.528Z,43b2c100-5f42-448f-99f6-2f7938e6d060,1.0.0,base,0x899005293218b318108cbf165d1c1025ce41dcd3,ABS,goplus,true,false,,,false,false,false,false,,,false,,AnySwap Bot,true,true,CONTRACT_SAFE,
