ts,run_id,schema_version,chain,token_address,token_symbol,token_name,pool_address,dex,quote_asset,price_usd,liquidity_usd,fdv_usd,vol_5m,vol_1h,vol_6h,vol_24h,buys_1h,sells_1h,pool_created_at,source,risk_decision
2026-06-21T08:39:20.622Z,dd46aeb8-8f2e-4ac0-9988-4c18d649f3e0,1.0.0,base,0x130755fbb22134d9cf2900930f68eeeee7766367,openhuman,openhuman,0xdb1cfa874f0e074d0da17b26d763f9964a9837b2,Uniswap V2 (Base),WETH,0.00000383768960702338,52043.4693,26096.2893276,157.0930802099,157.0930802099,157.0930802099,157.0930802099,3,0,2026-06-21T08:38:03.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:39:22.566Z,dd46aeb8-8f2e-4ac0-9988-4c18d649f3e0,1.0.0,base,0x87ee711a54c19fa2574cda39f3346497c9c3c4c5,dadcoin,dadcoin,0x4938279a519a7a37f5131b93ca2b63f35e8fca3562580b98752f65db30d96953,Uniswap V4 (Base),WETH,0.0000229017210341214,17459.687,23870.437316,10176.6894707256,18225.1583222022,18225.1583222022,18225.1583222022,39,11,2026-06-21T08:32:11.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:39:22.607Z,dd46aeb8-8f2e-4ac0-9988-4c18d649f3e0,1.0.0,base,0x7a17093c31158ec6c7a0d0e890c98f482c3da76f,PEAK,PEAK,0x95fe498cbccb8e18d0b1614feed1021635e20cb595f280792dbc5e95c86e3c2d,Uniswap V4 (Base),WETH,0.00000727175624747783,26504.369,657982.9445,60177.2527870198,124930.982615059,124930.982615059,124930.982615059,252,232,2026-06-21T08:28:15.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:39:22.833Z,dd46aeb8-8f2e-4ac0-9988-4c18d649f3e0,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,OpenLayer,0xd7d307a281d52bac73bbc4aca9f05cc5539a62acca3d9bab79468e4d0fa6ea43,uniswap,WETH,0.000001714,81114.62,171430,20869.04,462484.08,524253.83,524253.83,1285,707,2026-06-21T07:27:21.000Z,dexscreener,CONTRACT_SAFE
2026-06-21T08:41:20.226Z,f57eafff-dee6-4a30-8a42-c93aa452058e,1.0.0,base,0x130755fbb22134d9cf2900930f68eeeee7766367,openhuman,openhuman,0xdb1cfa874f0e074d0da17b26d763f9964a9837b2,Uniswap V2 (Base),WETH,0.00000399682739685296,52397.4376,26729.6169768,446.2784722099,446.2784722099,446.2784722099,446.2784722099,5,0,2026-06-21T08:38:03.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:41:20.294Z,f57eafff-dee6-4a30-8a42-c93aa452058e,1.0.0,base,0x87ee711a54c19fa2574cda39f3346497c9c3c4c5,dadcoin,dadcoin,0x4938279a519a7a37f5131b93ca2b63f35e8fca3562580b98752f65db30d96953,Uniswap V4 (Base),WETH,0.0000240432014258502,17418.8542,25163.775087,11654.0865349405,19702.5553864171,19702.5553864171,19702.5553864171,49,14,2026-06-21T08:32:11.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:41:20.361Z,f57eafff-dee6-4a30-8a42-c93aa452058e,1.0.0,base,0x7a17093c31158ec6c7a0d0e890c98f482c3da76f,PEAK,PEAK,0x95fe498cbccb8e18d0b1614feed1021635e20cb595f280792dbc5e95c86e3c2d,Uniswap V4 (Base),WETH,0.00000802512678095869,22520.664,489712.9423,74449.6580099029,139203.387837942,139203.387837942,139203.387837942,278,255,2026-06-21T08:28:15.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:41:20.566Z,f57eafff-dee6-4a30-8a42-c93aa452058e,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,OpenLayer,0xd7d307a281d52bac73bbc4aca9f05cc5539a62acca3d9bab79468e4d0fa6ea43,uniswap,WETH,0.000001926,86753.74,192637,21835.01,458909.84,532716.16,532716.16,1285,706,2026-06-21T07:27:21.000Z,dexscreener,CONTRACT_SAFE
2026-06-21T08:43:20.665Z,8576ad02-9668-4d87-bbb1-080386f90186,1.0.0,base,0x987428b67cce09988aaff185dd30f4725a83adc1,BERT,Bert,0xaa635c15151b360d7767ab992700fcf826ff82c7,Uniswap V2 (Base),WETH,0.00000350564239424912,51727.8,25941.7537156,0.02845029,0.02845029,0.02845029,0.02845029,1,0,2026-06-21T08:41:25.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:43:20.750Z,8576ad02-9668-4d87-bbb1-080386f90186,1.0.0,base,0x87ee711a54c19fa2574cda39f3346497c9c3c4c5,dadcoin,dadcoin,0x4938279a519a7a37f5131b93ca2b63f35e8fca3562580b98752f65db30d96953,Uniswap V4 (Base),WETH,0.0000240546951730032,18481.094,26432.058664,1083.7225986779,20919.763789095,20919.763789095,20919.763789095,56,16,2026-06-21T08:32:11.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:43:20.955Z,8576ad02-9668-4d87-bbb1-080386f90186,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,OpenLayer,0xd7d307a281d52bac73bbc4aca9f05cc5539a62acca3d9bab79468e4d0fa6ea43,uniswap,WETH,0.00000194,87164.01,194017,21241.95,458825.95,543255.09,543255.09,1288,712,2026-06-21T07:27:21.000Z,dexscreener,CONTRACT_SAFE
2026-06-21T08:45:20.090Z,06102870-9a79-4f6b-b26a-7104e9e36a90,1.0.0,base,0x987428b67cce09988aaff185dd30f4725a83adc1,BERT,Bert,0xaa635c15151b360d7767ab992700fcf826ff82c7,Uniswap V2 (Base),WETH,0.00000374708095829649,53587.3654,27728.3990892,919.540118032,919.540118032,919.540118032,919.540118032,9,0,2026-06-21T08:41:25.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:45:20.683Z,06102870-9a79-4f6b-b26a-7104e9e36a90,1.0.0,base,0x51a07def6cbc71fa322d6370dd151f06044c008c,SHARSHAR,Ultra Jew King Sharshar,0x464ded4ec438eaf7beae68190fc0c2471632afb7f79b228170912e7f2bad4268,Uniswap V4 (Base),WETH,0.0000252872100385248,17616.8826,26186.15036,12232.5306714345,19828.4467823769,19828.4467823769,19828.4467823769,48,11,2026-06-21T08:37:19.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:45:20.916Z,06102870-9a79-4f6b-b26a-7104e9e36a90,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,OpenLayer,0xd7d307a281d52bac73bbc4aca9f05cc5539a62acca3d9bab79468e4d0fa6ea43,uniswap,WETH,0.000001993,88538.76,199311,20595.11,456041.76,552506.58,552506.58,1087,713,2026-06-21T07:27:21.000Z,dexscreener,CONTRACT_SAFE
2026-06-21T08:47:20.101Z,de6273d4-0011-4c57-a784-c4bc51dbcfd0,1.0.0,base,0x987428b67cce09988aaff185dd30f4725a83adc1,BERT,Bert,0xaa635c15151b360d7767ab992700fcf826ff82c7,Uniswap V2 (Base),WETH,0.00000382901440185633,54174.1497,28334.7065748,270.757449,1190.297567032,1190.297567032,1190.297567032,11,0,2026-06-21T08:41:25.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:47:20.176Z,de6273d4-0011-4c57-a784-c4bc51dbcfd0,1.0.0,base,0x51a07def6cbc71fa322d6370dd151f06044c008c,SHARSHAR,Ultra Jew King Sharshar,0x464ded4ec438eaf7beae68190fc0c2471632afb7f79b228170912e7f2bad4268,Uniswap V4 (Base),WETH,0.0000281725648841395,18437.911,28063.25507,1148.509939538,21244.3092038943,21244.3092038943,21244.3092038943,57,14,2026-06-21T08:37:19.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:47:20.501Z,de6273d4-0011-4c57-a784-c4bc51dbcfd0,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,OpenLayer,0xd7d307a281d52bac73bbc4aca9f05cc5539a62acca3d9bab79468e4d0fa6ea43,uniswap,WETH,0.000002106,91430.1,210677,22544.06,445912.38,563720.19,563720.19,688,704,2026-06-21T07:27:21.000Z,dexscreener,CONTRACT_SAFE
2026-06-21T08:49:21.099Z,54f4cfc5-aff9-4cb7-930e-2c8e3eb88e46,1.0.0,base,0xd8ef039f73acdcba068b4a0bab6cfa718192db07,ok,👍,0xbd628cbb8cd934ac6ad6543912a4f524ea281bdc72730a9729cb5b52f24fbd2f,Uniswap V4 (Base),WETH,0.00000586426642595895,25305.0693,599827.7486,31778.0322238039,58853.9061396812,58853.9061396812,58853.9061396812,145,136,2026-06-21T08:41:39.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:49:21.192Z,54f4cfc5-aff9-4cb7-930e-2c8e3eb88e46,1.0.0,base,0x987428b67cce09988aaff185dd30f4725a83adc1,BERT,Bert,0xaa635c15151b360d7767ab992700fcf826ff82c7,Uniswap V2 (Base),WETH,0.00000405120199971838,55784.9125,29978.8948,1086.372903,2005.913021032,2005.913021032,2005.913021032,15,0,2026-06-21T08:41:25.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:49:22.792Z,54f4cfc5-aff9-4cb7-930e-2c8e3eb88e46,1.0.0,base,0x4efdf16ce2c3e2de5c42e23999a38f36442e7777,dadcoin,dadcoin,0xc4b2a84a22a3d27ddc816be0824bdf48e9c67d6155ef91d91d27e16347a7e35b,Uniswap V4 (Base),WETH,0.00000138225546768824,31120.952,127911.7388,21819.8168041497,39031.7579489707,39031.7579489707,39031.7579489707,164,142,2026-06-21T08:41:23.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:49:22.881Z,54f4cfc5-aff9-4cb7-930e-2c8e3eb88e46,1.0.0,base,0x51a07def6cbc71fa322d6370dd151f06044c008c,SHARSHAR,Ultra Jew King Sharshar,0x464ded4ec438eaf7beae68190fc0c2471632afb7f79b228170912e7f2bad4268,Uniswap V4 (Base),WETH,0.0000298716952494603,18931.9484,29871.69525,3729.2575367399,23825.0568010962,23825.0568010962,23825.0568010962,67,19,2026-06-21T08:37:19.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:49:23.072Z,54f4cfc5-aff9-4cb7-930e-2c8e3eb88e46,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,OpenLayer,0xd7d307a281d52bac73bbc4aca9f05cc5539a62acca3d9bab79468e4d0fa6ea43,uniswap,WETH,0.000002166,92925.56,216677,22687.89,431886.83,573404.39,573404.39,684,591,2026-06-21T07:27:21.000Z,dexscreener,CONTRACT_SAFE
2026-06-21T08:51:20.705Z,9c8da366-5315-4560-8e3f-90579bb8bb8d,1.0.0,base,0x22aeb6a219060849cf0b429d2da51ff64d63671c,CHOPE,CHOCOLATE PEPE,0x8ae50c3878a5385629d212f9edb7cfa7e1d5995b8b0b8bbd01c6fc5ef1229264,Uniswap V4 (Base),WETH,0.0000249946031875944,16918.4952,31065.967476,17054.0880360293,17054.0880360293,17054.0880360293,17054.0880360293,38,9,2026-06-21T08:44:55.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:51:20.762Z,9c8da366-5315-4560-8e3f-90579bb8bb8d,1.0.0,base,0xd8ef039f73acdcba068b4a0bab6cfa718192db07,ok,👍,0xbd628cbb8cd934ac6ad6543912a4f524ea281bdc72730a9729cb5b52f24fbd2f,Uniswap V4 (Base),WETH,0.00000557665241484396,27970.1708,668333.0813,61747.7516940308,88823.6256099081,88823.6256099081,88823.6256099081,197,194,2026-06-21T08:41:39.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:51:20.819Z,9c8da366-5315-4560-8e3f-90579bb8bb8d,1.0.0,base,0x987428b67cce09988aaff185dd30f4725a83adc1,BERT,Bert,0xaa635c15151b360d7767ab992700fcf826ff82c7,Uniswap V2 (Base),WETH,0.00000420200238461316,56201.8789,30721.7567352,1416.4314330608,2335.9715510927,2335.9715510927,2335.9715510927,17,1,2026-06-21T08:41:25.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:51:20.871Z,9c8da366-5315-4560-8e3f-90579bb8bb8d,1.0.0,base,0x4efdf16ce2c3e2de5c42e23999a38f36442e7777,dadcoin,dadcoin,0xc4b2a84a22a3d27ddc816be0824bdf48e9c67d6155ef91d91d27e16347a7e35b,Uniswap V4 (Base),WETH,0.00000177997534163197,35883.607,178202.3374,6374.7347563594,56411.8415269911,56411.8415269911,56411.8415269911,236,204,2026-06-21T08:41:23.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:51:20.936Z,9c8da366-5315-4560-8e3f-90579bb8bb8d,1.0.0,base,0x51a07def6cbc71fa322d6370dd151f06044c008c,SHARSHAR,Ultra Jew King Sharshar,0x464ded4ec438eaf7beae68190fc0c2471632afb7f79b228170912e7f2bad4268,Uniswap V4 (Base),WETH,0.0000402441230109885,23344.0197,40244.12301,6514.2664733653,26610.0657377217,26610.0657377217,26610.0657377217,70,21,2026-06-21T08:37:19.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:51:21.173Z,9c8da366-5315-4560-8e3f-90579bb8bb8d,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,OpenLayer,0xd7d307a281d52bac73bbc4aca9f05cc5539a62acca3d9bab79468e4d0fa6ea43,uniswap,WETH,0.000002078,90791.33,207891,23624.55,428556.39,584971.36,584971.36,678,592,2026-06-21T07:27:21.000Z,dexscreener,CONTRACT_SAFE
2026-06-21T08:53:20.121Z,4af6c592-87b9-4394-9076-8c991e9adf02,1.0.0,base,0x22aeb6a219060849cf0b429d2da51ff64d63671c,CHOPE,CHOCOLATE PEPE,0x8ae50c3878a5385629d212f9edb7cfa7e1d5995b8b0b8bbd01c6fc5ef1229264,Uniswap V4 (Base),WETH,0.0000217359890863477,16662.1607,24338.290596,4338.4081893666,19232.7921766859,19232.7921766859,19232.7921766859,42,12,2026-06-21T08:44:55.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:53:20.195Z,4af6c592-87b9-4394-9076-8c991e9adf02,1.0.0,base,0xd8ef039f73acdcba068b4a0bab6cfa718192db07,ok,👍,0xbd628cbb8cd934ac6ad6543912a4f524ea281bdc72730a9729cb5b52f24fbd2f,Uniswap V4 (Base),WETH,0.00000725459517014066,29091.8426,795112.7778,26912.1154161954,106991.227764332,106991.227764332,106991.227764332,227,229,2026-06-21T08:41:39.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:53:20.234Z,4af6c592-87b9-4394-9076-8c991e9adf02,1.0.0,base,0x987428b67cce09988aaff185dd30f4725a83adc1,BERT,Bert,0xaa635c15151b360d7767ab992700fcf826ff82c7,Uniswap V2 (Base),WETH,0.00000437724755375502,57711.1831,32391.6318996,1087.954108,3093.8999850927,3093.8999850927,3093.8999850927,21,1,2026-06-21T08:41:25.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:53:20.299Z,4af6c592-87b9-4394-9076-8c991e9adf02,1.0.0,base,0x4efdf16ce2c3e2de5c42e23999a38f36442e7777,dadcoin,dadcoin,0xc4b2a84a22a3d27ddc816be0824bdf48e9c67d6155ef91d91d27e16347a7e35b,Uniswap V4 (Base),WETH,0.00000152360570166721,34093.3243,150053.2911,14613.4054293125,64650.5121999442,64650.5121999442,64650.5121999442,264,231,2026-06-21T08:41:23.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:53:20.512Z,4af6c592-87b9-4394-9076-8c991e9adf02,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,OpenLayer,0xd7d307a281d52bac73bbc4aca9f05cc5539a62acca3d9bab79468e4d0fa6ea43,uniswap,WETH,0.000001949,87578.79,194946,26784.3,426066.83,598462.02,598462.02,678,594,2026-06-21T07:27:21.000Z,dexscreener,CONTRACT_SAFE
2026-06-21T08:55:20.737Z,722939eb-b33a-4766-9c61-304aea916b46,1.0.0,base,0x43221b34aa8829f97fbaa47736ef601e92b7a76f,PEAK,PEAK,0x4ebfd23b35a07a5d6b24f393748053d7443d3b0a3c1e3187d6e67609b91556ae,Uniswap V4 (Base),WETH,0.0000079801666257548,24946.2434,643688.5451,48429.8791674109,58407.4650734159,58407.4650734159,58407.4650734159,143,126,2026-06-21T08:48:19.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:55:20.812Z,722939eb-b33a-4766-9c61-304aea916b46,1.0.0,base,0x22aeb6a219060849cf0b429d2da51ff64d63671c,CHOPE,CHOCOLATE PEPE,0x8ae50c3878a5385629d212f9edb7cfa7e1d5995b8b0b8bbd01c6fc5ef1229264,Uniswap V4 (Base),WETH,0.0000214126057860815,18238.5321,25714.226712,6932.9750617714,21827.3590490907,21827.3590490907,21827.3590490907,57,17,2026-06-21T08:44:55.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:55:20.883Z,722939eb-b33a-4766-9c61-304aea916b46,1.0.0,base,0xd8ef039f73acdcba068b4a0bab6cfa718192db07,ok,👍,0xbd628cbb8cd934ac6ad6543912a4f524ea281bdc72730a9729cb5b52f24fbd2f,Uniswap V4 (Base),WETH,0.00000483643153613832,22900.9232,482461.2823,49945.0209195929,130024.13326773,130024.13326773,130024.13326773,275,277,2026-06-21T08:41:39.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:55:20.970Z,722939eb-b33a-4766-9c61-304aea916b46,1.0.0,base,0x987428b67cce09988aaff185dd30f4725a83adc1,BERT,Bert,0xaa635c15151b360d7767ab992700fcf826ff82c7,Uniswap V2 (Base),WETH,0.00000461651733295271,59553.5521,34162.2282642,1874.305938,3880.2518150927,3880.2518150927,3880.2518150927,26,1,2026-06-21T08:41:25.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:55:21.194Z,722939eb-b33a-4766-9c61-304aea916b46,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,OpenLayer,0xd7d307a281d52bac73bbc4aca9f05cc5539a62acca3d9bab79468e4d0fa6ea43,uniswap,WETH,0.00000189,86098.19,189060,29400.5,424766.51,610143.07,610143.07,676,599,2026-06-21T07:27:21.000Z,dexscreener,CONTRACT_SAFE
2026-06-21T08:57:20.602Z,edcef73e-fa52-4f95-8322-862a6cbc740e,1.0.0,base,0x5ede51b0aec4d5e8914c76ec27145222455ca88d,DADCOIN,DADCOIN,0x5ac8ee7066cd4ed62996fe1d1b45bc43e777fb041fa156fc1d1cba186b77aa1e,Uniswap V4 (Base),WETH,0.0000269718258105425,18022.7363,29489.341057,6176.5346594425,16416.1907383572,16416.1907383572,16416.1907383572,38,8,2026-06-21T08:51:09.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:57:20.672Z,edcef73e-fa52-4f95-8322-862a6cbc740e,1.0.0,base,0x43221b34aa8829f97fbaa47736ef601e92b7a76f,PEAK,PEAK,0x4ebfd23b35a07a5d6b24f393748053d7443d3b0a3c1e3187d6e67609b91556ae,Uniswap V4 (Base),WETH,0.00000590235027711025,24826.6386,610615.5841,28356.3795626545,96183.4857536474,96183.4857536474,96183.4857536474,201,183,2026-06-21T08:48:19.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:57:20.757Z,edcef73e-fa52-4f95-8322-862a6cbc740e,1.0.0,base,0x22aeb6a219060849cf0b429d2da51ff64d63671c,CHOPE,CHOCOLATE PEPE,0x8ae50c3878a5385629d212f9edb7cfa7e1d5995b8b0b8bbd01c6fc5ef1229264,Uniswap V4 (Base),WETH,0.0000313845442358661,22502.6373,37661.453088,4037.2624080889,26646.4295442948,26646.4295442948,26646.4295442948,68,22,2026-06-21T08:44:55.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:57:20.851Z,edcef73e-fa52-4f95-8322-862a6cbc740e,1.0.0,base,0xd8ef039f73acdcba068b4a0bab6cfa718192db07,ok,👍,0xbd628cbb8cd934ac6ad6543912a4f524ea281bdc72730a9729cb5b52f24fbd2f,Uniswap V4 (Base),WETH,0.00000790110427753762,24607.8949,570408.8177,20343.7704837639,155409.792678005,155409.792678005,155409.792678005,325,330,2026-06-21T08:41:39.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:57:21.113Z,edcef73e-fa52-4f95-8322-862a6cbc740e,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,OpenLayer,0xd7d307a281d52bac73bbc4aca9f05cc5539a62acca3d9bab79468e4d0fa6ea43,uniswap,WETH,0.000001647,79586.51,164784,25847.87,420862.47,621218.45,621218.45,674,607,2026-06-21T07:27:21.000Z,dexscreener,CONTRACT_SAFE
2026-06-21T08:59:20.768Z,42ce8a97-657a-4ecd-be05-b2f8c0e5b05a,1.0.0,base,0x2ad9f7adb02a4bc3b735a667de500866e03452bb,KUPO,Kupo,0xd0ec3f4c0f78bc278127b610cbaa6f901e3ccd3c,Uniswap V2 (Base),WETH,0.00000450644275730341,52118.7588,26137.3679906,160.2579461857,160.2579461857,160.2579461857,160.2579461857,3,0,2026-06-21T08:57:29.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:59:20.858Z,42ce8a97-657a-4ecd-be05-b2f8c0e5b05a,1.0.0,base,0x5ede51b0aec4d5e8914c76ec27145222455ca88d,DADCOIN,DADCOIN,0x5ac8ee7066cd4ed62996fe1d1b45bc43e777fb041fa156fc1d1cba186b77aa1e,Uniswap V4 (Base),WETH,0.0000227687714004178,16943.9146,25045.64854,9190.080947308,19429.7370262227,19429.7370262227,19429.7370262227,46,11,2026-06-21T08:51:09.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:59:20.921Z,42ce8a97-657a-4ecd-be05-b2f8c0e5b05a,1.0.0,base,0x43221b34aa8829f97fbaa47736ef601e92b7a76f,PEAK,PEAK,0x4ebfd23b35a07a5d6b24f393748053d7443d3b0a3c1e3187d6e67609b91556ae,Uniswap V4 (Base),WETH,0.00000799388552375902,29352.1973,796497.0794,45991.1077858387,113818.213976832,113818.213976832,113818.213976832,227,211,2026-06-21T08:48:19.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:59:20.993Z,42ce8a97-657a-4ecd-be05-b2f8c0e5b05a,1.0.0,base,0x22aeb6a219060849cf0b429d2da51ff64d63671c,CHOPE,CHOCOLATE PEPE,0x8ae50c3878a5385629d212f9edb7cfa7e1d5995b8b0b8bbd01c6fc5ef1229264,Uniswap V4 (Base),WETH,0.0000313845442358661,22502.6373,37661.453088,4037.2624080889,26646.4295442948,26646.4295442948,26646.4295442948,68,22,2026-06-21T08:44:55.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T08:59:21.343Z,42ce8a97-657a-4ecd-be05-b2f8c0e5b05a,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,OpenLayer,0xd7d307a281d52bac73bbc4aca9f05cc5539a62acca3d9bab79468e4d0fa6ea43,uniswap,WETH,0.000001677,80443.91,167773,26250.59,417116.26,633317.99,633317.99,675,610,2026-06-21T07:27:21.000Z,dexscreener,CONTRACT_SAFE
2026-06-21T09:01:20.335Z,38bc8ebc-9d86-4247-a4bb-70c26f338176,1.0.0,base,0x2ad9f7adb02a4bc3b735a667de500866e03452bb,KUPO,Kupo,0xd0ec3f4c0f78bc278127b610cbaa6f901e3ccd3c,Uniswap V2 (Base),WETH,0.00000473764927674451,53441.2216,27478.3658066,819.4913741857,819.4913741857,819.4913741857,819.4913741857,7,0,2026-06-21T08:57:29.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T09:01:20.398Z,38bc8ebc-9d86-4247-a4bb-70c26f338176,1.0.0,base,0x5ede51b0aec4d5e8914c76ec27145222455ca88d,DADCOIN,DADCOIN,0x5ac8ee7066cd4ed62996fe1d1b45bc43e777fb041fa156fc1d1cba186b77aa1e,Uniswap V4 (Base),WETH,0.0000234796185993396,18302.7533,27656.108271,10836.2929140034,21075.9489929181,21075.9489929181,21075.9489929181,57,14,2026-06-21T08:51:09.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T09:01:20.465Z,38bc8ebc-9d86-4247-a4bb-70c26f338176,1.0.0,base,0x43221b34aa8829f97fbaa47736ef601e92b7a76f,PEAK,PEAK,0x4ebfd23b35a07a5d6b24f393748053d7443d3b0a3c1e3187d6e67609b91556ae,Uniswap V4 (Base),WETH,0.00000668241837981713,27941.0706,674581.3616,73457.5552612716,141284.661452264,141284.661452264,141284.661452264,273,253,2026-06-21T08:48:19.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T09:01:20.510Z,38bc8ebc-9d86-4247-a4bb-70c26f338176,1.0.0,base,0x22aeb6a219060849cf0b429d2da51ff64d63671c,CHOPE,CHOCOLATE PEPE,0x8ae50c3878a5385629d212f9edb7cfa7e1d5995b8b0b8bbd01c6fc5ef1229264,Uniswap V4 (Base),WETH,0.0000313845442358661,22502.6373,37661.453088,4037.2624080889,26646.4295442948,26646.4295442948,26646.4295442948,68,22,2026-06-21T08:44:55.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T09:01:20.685Z,38bc8ebc-9d86-4247-a4bb-70c26f338176,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,OpenLayer,0xd7d307a281d52bac73bbc4aca9f05cc5539a62acca3d9bab79468e4d0fa6ea43,uniswap,WETH,0.000001721,81730.97,172178,23147.6,410474.16,642436.45,642436.45,670,613,2026-06-21T07:27:21.000Z,dexscreener,CONTRACT_SAFE
2026-06-21T09:03:20.228Z,bec23f36-f823-4a96-91d6-8353f5912038,1.0.0,base,0x2ad9f7adb02a4bc3b735a667de500866e03452bb,KUPO,Kupo,0xd0ec3f4c0f78bc278127b610cbaa6f901e3ccd3c,Uniswap V2 (Base),WETH,0.00000499238141774617,54597.887,28740.528271,571.525714,1391.0170881857,1391.0170881857,1391.0170881857,12,0,2026-06-21T08:57:29.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T09:03:20.299Z,bec23f36-f823-4a96-91d6-8353f5912038,1.0.0,base,0x5ede51b0aec4d5e8914c76ec27145222455ca88d,DADCOIN,DADCOIN,0x5ac8ee7066cd4ed62996fe1d1b45bc43e777fb041fa156fc1d1cba186b77aa1e,Uniswap V4 (Base),WETH,0.0000234796185993396,18571.3235,25827.58046,11309.4427857579,21549.0988646726,21549.0988646726,21549.0988646726,58,16,2026-06-21T08:51:09.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T09:03:20.352Z,bec23f36-f823-4a96-91d6-8353f5912038,1.0.0,base,0x43221b34aa8829f97fbaa47736ef601e92b7a76f,PEAK,PEAK,0x4ebfd23b35a07a5d6b24f393748053d7443d3b0a3c1e3187d6e67609b91556ae,Uniswap V4 (Base),WETH,0.00000946996441453789,29742.2123,893024.9913,42088.7284625995,183373.389914864,183373.389914864,183373.389914864,338,319,2026-06-21T08:48:19.000Z,geckoterminal,CONTRACT_SAFE
2026-06-21T09:03:20.552Z,bec23f36-f823-4a96-91d6-8353f5912038,1.0.0,base,0x2253d3c07c90b238a1824807ce676b0605288475,OPL,OpenLayer,0xd7d307a281d52bac73bbc4aca9f05cc5539a62acca3d9bab79468e4d0fa6ea43,uniswap,WETH,0.000001879,85962.41,187984,22202.27,403940.97,651835.84,651835.84,670,606,2026-06-21T07:27:21.000Z,dexscreener,CONTRACT_SAFE
2026-06-21T09:05:20.625Z,e5694166-980e-41e8-b300-f23bf4b24542,1.0.0,base,0x2ad9f7adb02a4bc3b735a667de500866e03452bb,KUPO,Kupo,0xd0ec3f4c0f78bc278127b610cbaa6f901e3ccd3c,Uniswap V2 (Base),WETH,0.00000517069808474934,55833.5062,30055.6888328,1194.188195,2013.6795691857,2013.6795691857,2013.6795691857,17,0,2026-06-21T08:57:29.000Z,geckoterminal,CONTRACT_SAFE
